date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:00:01	22983/22983	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d1b-59c7%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-21-442x332.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-21-442x332.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/portfolio.html)
20:00:02	26106/26106	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d16-65fa%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-18.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-18.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/portfolio.html)
20:00:03	29421/29421	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d19-72ed%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-20.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-20.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/portfolio.html)
20:00:04	29208/29208	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d05-7218%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-03-442x442.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-03-442x442.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/services.html)
20:00:06	20353/20353	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d1c-4f81%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-22.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-22.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/services.html)
20:00:06	10833/10833	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d1c-2a51%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-23.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-23.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/services.html)
20:00:06	23693/23693	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d1d-5c8d%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-24.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-24.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/services.html)
20:00:08	20192/20192	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d1e-4ee0%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-25.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-25.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/services.html)
20:00:08	874/874	---M--	200	added ('OK')	image/png	etag:%22612e8cfd-36a%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/gmap_marker_active.png	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/gmap_marker_active.png	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/contact-me.html)
20:00:17	177450/177450	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d0a-2b52a%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-08-1387x925.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-08-1387x925.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/single-project.html)
20:00:18	122875/122875	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d0c-1dffb%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-09-1387x925.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-09-1387x925.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/single-project.html)
20:00:19	86775/86775	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22612e8d1a-152f7%22	https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-21-1387x925.jpg	C:/Users/Nofasco/Desktop/Template%20Photography/s/ld-wt73.template-help.com/intense/intense-photographer-portfolio/images/image-21-1387x925.jpg	(from https://ld-wt73.template-help.com/intense/intense-photographer-portfolio/single-project.html)
